X0,Y0,X1,Y1,X2,Y2
905,119.968,,,,
906,116.741,,,,
907,112.975,,,,
908,109.747,,,,
909,107.595,,,,
910,107.051,,,,
911,109.209,,,,
912,113.513,,,,
913,119.968,,,,
914,126.424,,,,
915,131.804,,,,
916,135.032,,,,
917,137.722,,,,
918,139.873,,,,
919,142.025,,,,
920,143.108,,,,
921,144.171,,,,
922,144.722,,,,
923,145.253,,,,
924,145.785,,,,
925,146.335,,,,
926,146.867,,,,
927,146.867,,,,
928,146.867,,,,
929,146.867,,,,
930,146.867,,,,
931,146.335,,,,
932,145.785,,,,
933,144.722,,,,
934,144.171,,,,
935,143.108,,,,
936,142.557,,,,
937,141.494,,,,
938,140.943,,,,
939,140.411,,,,
940,140.411,,,,
941,139.880,,,,
942,139.329,,,,
943,138.797,,,,
944,138.797,,,,
945,138.266,,,,
946,137.715,,,,
947,136.652,,,,
948,136.101,,,,
949,135.038,,,,
950,133.956,,,,
951,132.342,,,,
952,130.728,,,,
953,129.114,,,,
954,127.500,,,,
955,125.348,,,,
956,123.196,,,,
957,120.506,,,,
958,117.816,,,,
959,114.589,,,,
960,112.437,,,,
961,110.829,,,,
962,110.829,,,,
963,112.437,,,,
964,116.741,,,,
965,122.658,,,,
966,128.576,,,,
967,132.880,,,,
968,135.570,,,,
969,137.184,,,,
970,138.797,,,,
971,139.880,,,,
972,140.943,,,,
973,141.494,,,,
974,142.025,,,,
975,142.025,,,,
976,142.025,,,,
977,142.025,,,,
978,141.494,,,,
979,140.943,,,,
980,140.411,,,,
981,139.880,,,,
982,139.329,,,,
983,138.797,,,,
984,138.266,,,,
985,137.715,,,,
986,137.184,,,,
987,136.652,,,,
988,135.570,,,,
989,133.956,,,,
990,132.873,,,,
991,131.266,,,,
992,130.190,,,,
993,128.582,,,,
994,126.962,,,,
995,124.810,,,,
996,122.658,,,,
997,120.513,,,,
998,117.816,,,,
999,114.589,,,,
1000,111.361,,,,
1001,109.209,,,,
1002,108.133,,,,
1003,109.209,,,,
1004,112.975,,,,
1005,118.892,,,,
1006,125.886,,,,
1007,131.266,,,,
1008,135.032,,,,
1009,137.722,,,,
1010,139.873,,,,
1011,142.025,,,,
1012,143.639,,,,
1013,145.253,,,,
1014,146.335,,,,
1015,146.867,,,,
1016,146.335,,,,
1017,145.253,,,,
1018,144.171,,,,
1019,143.639,,,,
1020,143.108,,,,
1021,142.557,,,,
1022,142.025,,,,
1023,142.025,,,,
1024,142.025,,,,
1025,141.494,,,,
1026,140.943,,,,
1027,140.411,,,,
1028,139.880,,,,
1029,139.329,,,,
1030,138.797,,,,
1031,138.797,,,,
1032,138.266,,,,
1033,137.715,,,,
1034,137.184,,,,
1035,136.652,,,,
1036,136.101,,,,
1037,135.038,,,,
1038,133.956,,,,
1039,132.342,,,,
1040,130.728,,,,
1041,129.114,,,,
1042,127.500,,,,
1043,125.886,,,,
1044,124.272,,,,
1045,122.658,,,,
1046,120.506,,,,
1047,117.816,,,,
1048,114.589,,,,
1049,111.899,,,,
1050,110.278,,,,
1051,110.278,,,,
1052,112.437,,,,
1053,116.741,,,,
1054,122.658,,,,
1055,128.576,,,,
1056,132.880,,,,
1057,135.570,,,,
1058,137.184,,,,
1059,138.797,,,,
1060,140.411,,,,
1061,141.494,,,,
1062,142.025,,,,
1063,142.557,,,,
1064,142.557,,,,
1065,142.557,,,,
1066,142.025,,,,
1067,142.025,,,,
1068,141.494,,,,
1069,141.494,,,,
1070,140.943,,,,
1071,140.943,,,,
1072,140.411,,,,
1073,139.880,,,,
1074,139.329,,,,
1075,138.266,,,,
1076,137.715,,,,
1077,136.652,,,,
1078,136.101,,,,
1079,135.570,,,,
1080,134.494,,,,
1081,133.418,,,,
1082,131.266,,,,
1083,129.652,,,,
1084,128.032,,,,
1085,126.424,,,,
1086,124.810,,,,
1087,122.658,,,,
1088,119.968,,,,
1089,116.741,,,,
1090,113.513,,,,
1091,110.823,,,,
1092,108.671,,,,
1093,107.051,,,,
1094,107.595,,,,
1095,110.823,,,,
1096,116.741,,,,
1097,123.734,,,,
1098,130.190,,,,
1099,134.494,,,,
1100,137.722,,,,
1101,140.411,,,,
1102,143.101,,,,
1103,145.253,,,,
1104,146.335,,,,
1105,146.867,,,,
1106,146.867,,,,
1107,146.867,,,,
1108,146.335,,,,
1109,145.785,,,,
1110,145.253,,,,
1111,144.722,,,,
1112,144.171,,,,
1113,143.639,,,,
1114,143.639,,,,
1115,143.639,,,,
1116,143.639,,,,
1117,143.639,,,,
1118,143.639,,,,
1119,143.639,,,,
1120,143.639,,,,
1121,143.639,,,,
1122,143.639,,,,
1123,143.639,,,,
1124,143.108,,,,
1125,142.557,,,,
1126,142.025,,,,
1127,142.025,,,,
1128,142.025,,,,
1129,141.494,,,,
1130,140.943,,,,
1131,140.411,,,,
1132,140.411,,,,
1133,140.411,,,,
1134,139.880,,,,
1135,139.329,,,,
1136,138.797,,,,
1137,138.266,,,,
1138,137.715,,,,
1139,137.184,,,,
1140,136.652,,,,
1141,135.570,,,,
1142,133.418,,,,
1143,131.266,,,,
1144,128.576,,,,
1145,126.424,,,,
1146,123.734,,,,
1147,121.044,,,,
1148,117.816,,,,
1149,114.589,,,,
1150,111.899,,,,
1151,109.747,,,,
1152,108.665,,,,
1153,108.665,,,,
1154,110.823,,,,
1155,115.127,,,,
1156,121.044,,,,
1157,126.962,,,,
1158,131.804,,,,
1159,135.032,,,,
1160,137.184,,,,
1161,138.797,,,,
1162,140.411,,,,
1163,142.025,,,,
1164,143.108,,,,
1165,143.639,,,,
1166,143.639,,,,
1167,144.171,,,,
1168,144.722,,,,
1169,145.253,,,,
1170,145.253,,,,
1171,145.253,,,,
1172,145.253,,,,
1173,145.253,,,,
1174,145.253,,,,
1175,145.253,,,,
1176,145.253,,,,
1177,144.722,,,,
1178,144.171,,,,
1179,143.108,,,,
1180,142.025,,,,
1181,140.943,,,,
1182,139.880,,,,
1183,138.797,,,,
1184,137.715,,,,
1185,136.652,,,,
1186,136.101,,,,
1187,135.038,,,,
1188,134.487,,,,
1189,133.424,,,,
1190,132.342,,,,
1191,130.728,,,,
1192,129.114,,,,
1193,127.500,,,,
1194,125.348,,,,
1195,123.196,,,,
1196,121.576,,,,
1197,119.430,,,,
1198,116.741,,,,
1199,112.975,,,,
1200,109.747,,,,
1201,107.595,,,,
1202,105.987,,,,
1203,106.519,,,,
1204,108.671,,,,
1205,114.051,,,,
1206,120.506,,,,
1207,126.962,,,,
1208,131.804,,,,
1209,135.570,,,,
1210,138.259,,,,
1211,140.411,,,,
1212,142.025,,,,
1213,143.639,,,,
1214,145.253,,,,
1215,146.335,,,,
1216,146.867,,,,
1217,147.399,,,,
1218,147.949,,,,
1219,148.481,,,,
1220,148.481,,,,
1221,147.949,,,,
1222,147.399,,,,
1223,146.867,,,,
1224,146.335,,,,
1225,145.785,,,,
1226,144.722,,,,
1227,144.171,,,,
1228,143.639,,,,
1229,143.108,,,,
1230,142.557,,,,
1231,142.025,,,,
1232,142.025,,,,
1233,141.494,,,,
1234,140.943,,,,
1235,140.411,,,,
1236,140.411,,,,
1237,139.880,,,,
1238,139.329,,,,
1239,138.797,,,,
1240,138.797,,,,
1241,138.797,,,,
1242,138.266,,,,
1243,137.715,,,,
1244,137.184,,,,
1245,136.652,,,,
1246,136.101,,,,
1247,135.038,,,,
1248,134.487,,,,
1249,133.424,,,,
1250,132.342,,,,
